nb_A,nb_W,nb_A_W
32095.35,919.85,33015.2
33176.25,1006.5,34182.75
32504.85,1021.95,33526.8
31966.35,993.45,32959.8
31073.3,974.35,32047.65
30842.45,971.45,31813.9
31344.6,971.25,32315.85
31628.2,986.25,32614.45
31376.95,971.6,32348.55
30560.6,958.35,31518.95
28984.7,926.2,29910.9
29797.45,879.1,30676.55
32870.75,1115.15,33985.9
40086.2,1544.95,41631.15
44063.2,2146.9,46210.1
45746.95,2176.35,47923.3
47331.55,2206.4,49537.95
47356.45,2214.55,49571.0
47492.85,2258.6,49751.45
51425.05,2415.55,53840.6
50958.5,2445.45,53403.95
49867.3,2388.15,52255.45
50629.2,2374.6,53003.8
50703.35,2369.45,53072.8
51100.1,2394.9,53495.0
51654.05,2408.3,54062.35
51661.85,2411.8,54073.65
51009.3,2404.65,53413.95
51270.8,2431.3,53702.1
54764.55,2437.3,57201.85
56472.6,2450.05,58922.65
56945.05,2469.2,59414.25
54548.25,2229.15,56777.4
47973.75,1819.9,49793.65
43974.85,1239.85,45214.7
42451.5,1215.95,43667.45
41003.05,1191.65,42194.7
40957.55,1193.45,42151.0
39970.2,1144.9,41115.1
35923.15,970.45,36893.6
34803.35,898.45,35701.8
34317.55,866.35,35183.9
33779.0,855.0,34634.0
33868.7,869.55,34738.25
33851.9,890.1,34742.0
34797.2,884.2,35681.4
34946.05,880.5,35826.55
35095.15,871.0,35966.15
35274.75,851.95,36126.7
31997.25,847.0,32844.25
31007.9,886.55,31894.45
29124.95,867.15,29992.1
28516.05,893.05,29409.1
27958.65,937.15,28895.8
28054.45,962.4,29016.85
28674.65,986.9,29661.55
28447.6,997.55,29445.15
28093.4,985.0,29078.4
28364.9,978.4,29343.3
29004.0,992.7,29996.7
29548.2,1009.25,30557.45
29658.05,1019.1,30677.15
28940.15,1010.95,29951.1
28565.05,1011.8,29576.85
28115.65,992.45,29108.1
26820.7,1007.65,27828.35
26172.3,1010.05,27182.35
26069.85,1040.0,27109.85
27945.6,1090.3,29035.9
30188.55,1146.15,31334.7
30924.15,1172.25,32096.4
31172.55,1224.85,32397.4
30463.85,1186.45,31650.3
30647.55,1097.9,31745.45
31574.9,1084.75,32659.65
31319.8,1114.35,32434.15
31520.95,1107.95,32628.9
31582.35,1127.6,32709.95
31442.95,1126.15,32569.1
31109.95,1110.95,32220.9
33173.95,1123.6,34297.55
35246.1,1109.0,36355.1
37050.8,1138.5,38189.3
37987.25,1139.0,39126.25
38503.4,1136.8,39640.2
40159.8,1159.15,41318.95
42703.35,1351.6,44054.95
52031.75,1741.05,53772.8
50838.55,1771.55,52610.1
48492.9,1731.8,50224.7
47170.95,1670.25,48841.2
50187.3,1629.25,51816.55
50789.3,1679.2,52468.5
50591.45,1704.4,52295.85
49401.8,1675.35,51077.15
48996.05,1621.65,50617.7
49361.6,1615.25,50976.85
50048.85,1611.85,51660.7
50701.55,1690.35,52391.9
50299.9,1716.7,52016.6
47821.0,1689.2,49510.2
46097.0,1712.05,47809.05
45130.0,1704.5,46834.5
45131.75,1727.65,46859.4
46859.75,1761.6,48621.35
45514.7,1732.05,47246.75
43629.6,1567.4,45197.0
34916.8,1165.9,36082.7
34982.3,1122.8,36105.1
35491.55,1163.0,36654.55
35897.85,1165.85,37063.7
32749.15,1153.05,33902.2
32595.95,1099.75,33695.7
32662.2,1106.75,33768.95
33053.35,1129.8,34183.15
33257.7,1138.35,34396.05
32645.05,1155.25,33800.3
32751.9,1165.45,33917.35
32597.7,1097.0,33694.7
32554.95,1075.15,33630.1
33150.6,1110.5,34261.1
33068.65,1103.25,34171.9
32309.0,1090.1,33399.1
31546.4,1061.3,32607.7
29753.15,1023.4,30776.55
29295.6,1028.35,30323.95
29251.6,1047.25,30298.85
29119.55,1047.95,30167.5
29076.05,1051.35,30127.4
28820.1,1013.95,29834.05
28473.65,1029.05,29502.7
28177.4,1026.9,29204.3
28073.55,1026.05,29099.6
29714.55,1084.25,30798.8
29611.35,1082.05,30693.4
29478.15,1119.35,30597.5
29689.75,1092.0,30781.75
31344.65,1194.85,32539.5
31891.95,1224.05,33116.0
34293.45,1240.75,35534.2
34307.0,1232.1,35539.1
36592.8,1248.1,37840.9
39045.25,1259.5,40304.75
40525.6,1342.8,41868.4
40853.7,1365.5,42219.2
40857.3,1365.6,42222.9
40714.15,1355.95,42070.1
40741.4,1372.5,42113.9
42647.7,1414.5,44062.2
43381.15,1449.3,44830.45
44052.15,1435.45,45487.6
44059.4,1434.6,45494.0
44070.25,1432.35,45502.6
42254.4,1370.35,43624.75
41991.05,1370.85,43361.9
41568.5,1329.85,42898.35
41033.1,1330.95,42364.05
38831.55,1209.9,40041.45
39040.15,1228.45,40268.6
36805.4,1231.7,38037.1
36745.55,1225.6,37971.15
34738.6,1211.1,35949.7
32613.6,1197.75,33811.35
31357.15,1116.9,32474.05
33796.45,1246.2,35042.65
34186.75,1244.0,35430.75
34068.8,1261.9,35330.7
34093.9,1261.25,35355.15
33028.45,1235.3,34263.75
32776.3,1254.8,34031.1
32760.85,1273.75,34034.6
34147.2,1307.3,35454.5
34366.9,1342.55,35709.45
34385.05,1349.45,35734.5
35037.65,1466.95,36504.6
35553.9,1492.95,37046.85
36396.15,1501.75,37897.9
36300.6,1501.45,37802.05
35328.5,1439.25,36767.75
35244.3,1405.0,36649.3
35272.05,1396.6,36668.65
34932.15,1403.6,36335.75
35219.9,1415.15,36635.05
35120.65,1418.6,36539.25
32150.05,1278.75,33428.8
31769.45,1263.95,33033.4
31417.95,1217.95,32635.9
31327.5,1254.85,32582.35
29499.7,1265.6,30765.3
29019.95,1201.2,30221.15
28511.95,1188.75,29700.7
27356.95,1161.65,28518.6
26811.55,1126.1,27937.65
26462.85,1103.7,27566.55
26727.7,975.05,27702.75
27074.65,978.45,28053.1
26862.25,989.15,27851.4
26979.5,993.65,27973.15
26593.9,1020.8,27614.7
26464.4,1070.45,27534.85
26346.4,1101.35,27447.75
26533.9,1097.0,27630.9
28583.3,1365.3,29948.6
29530.65,1610.6,31141.25
31437.9,1652.65,33090.55
32711.2,1655.15,34366.35
32507.4,1648.3,34155.7
32093.9,1589.15,33683.05
32381.9,1529.15,33911.05
32297.45,1531.45,33828.9
32733.1,1512.45,34245.55
32621.45,1512.55,34134.0
32974.7,1512.0,34486.7
33065.9,1505.85,34571.75
33068.65,1505.8,34574.45
32694.75,1471.15,34165.9
32331.6,1455.7,33787.3
32553.65,1465.1,34018.75
32709.35,1458.85,34168.2
32725.5,1459.7,34185.2
32287.95,1445.9,33733.85
32013.2,1460.1,33473.3
30061.15,1181.05,31242.2
29111.05,939.3,30050.35
26785.35,875.65,27661.0
26012.15,863.9,26876.05
27481.05,891.7,28372.75
27761.8,887.7,28649.5
27674.5,889.7,28564.2
27478.7,880.85,28359.55
26517.55,888.55,27406.1
27743.8,892.95,28636.75
28515.35,901.75,29417.1
28579.8,908.1,29487.9
27686.15,905.0,28591.15
27509.85,912.45,28422.3
27715.8,948.8,28664.6
27230.75,956.45,28187.2
27478.7,1002.0,28480.7
27425.85,962.85,28388.7
27294.55,932.45,28227.0
26994.6,905.25,27899.85
26116.1,916.2,27032.3
25558.7,928.05,26486.75
25482.75,937.6,26420.35
24786.95,947.3,25734.25
23113.45,926.6,24040.05
22501.2,917.8,23419.0
22634.3,911.4,23545.7
22945.4,932.3,23877.7
22876.95,961.25,23838.2
21567.0,987.75,22554.75
20500.1,986.5,21486.6
20190.15,982.15,21172.3
20454.8,980.05,21434.85
20347.75,976.8,21324.55
19846.4,936.55,20782.95
20785.1,1001.65,21786.75
20431.9,1016.55,21448.45
22011.2,1092.3,23103.5
22779.45,1106.3,23885.75
23062.6,1120.55,24183.15
23070.95,1098.05,24169.0
23256.65,1078.8,24335.45
23563.65,1074.8,24638.45
24085.65,1081.7,25167.35
24794.6,1115.9,25910.5
25046.4,1135.85,26182.25
24902.0,1154.2,26056.2
24592.0,1137.45,25729.45
24493.25,1109.35,25602.6
25091.35,1085.5,26176.85
25334.65,1093.35,26428.0
25686.9,1086.1,26773.0
25384.75,1063.95,26448.7
25633.5,1053.2,26686.7
25598.6,1052.2,26650.8
24453.55,960.1,25413.65
24462.15,880.6,25342.75
23148.85,821.8,23970.65
22412.5,827.9,23240.4
22254.05,830.85,23084.9
23300.15,838.65,24138.8
23672.95,842.75,24515.7
24154.25,894.2,25048.45
24541.9,895.0,25436.9
24431.4,845.85,25277.25
24267.3,825.75,25093.05
24294.9,809.3,25104.2
25162.7,817.05,25979.75
25823.6,837.45,26661.05
26177.1,849.3,27026.4
26958.7,847.55,27806.25
26619.1,841.65,27460.75
26884.6,852.15,27736.75
27361.75,860.45,28222.2
28199.5,908.35,29107.85
28416.75,908.8,29325.55
29692.25,905.8,30598.05
31134.05,901.1,32035.15
31914.65,883.9,32798.55
35711.3,867.4,36578.7
34894.0,854.85,35748.85
34824.0,850.65,35674.65
34326.7,798.65,35125.35
33389.45,791.65,34181.1
32831.85,812.1,33643.95
33345.7,829.6,34175.3
33153.35,846.15,33999.5
32403.55,856.5,33260.05
32153.05,836.1,32989.15
31220.35,825.55,32045.9
30040.35,819.4,30859.75
29907.9,824.55,30732.45
29280.8,813.85,30094.65
29047.4,817.2,29864.6
31088.8,779.55,31868.35
31210.55,810.45,32021.0
29702.8,846.85,30549.65
28020.0,875.0,28895.0
29187.4,985.05,30172.45
25071.6,987.6,26059.2
25465.65,986.7,26452.35
26343.75,974.2,27317.95
27893.2,965.15,28858.35
28246.85,953.75,29200.6
28861.1,930.55,29791.65
34838.25,1419.6,36257.85
45976.75,2132.4,48109.15
60698.8,3066.95,63765.75
72116.45,3573.6,75690.05
84724.45,3579.4,88303.85
92779.2,3562.25,96341.45
98593.55,3563.45,102157.0
100266.0,3591.0,103857.0
100096.5,3609.45,103705.95
97743.8,3619.65,101363.45
98113.05,3595.35,101708.4
98500.7,3559.95,102060.65
98932.0,3508.35,102440.35
99064.7,3404.55,102469.25
100734.3,3400.85,104135.15
100854.85,3404.2,104259.05
105533.95,3635.9,109169.85
103975.0,3638.4,107613.4
103439.05,3646.85,107085.9
102920.95,3651.25,106572.2
97137.85,3166.55,100304.4
86467.4,2448.3,88915.7
72369.35,1493.15,73862.5
61125.75,990.15,62115.9
53140.0,1098.5,54238.5
51963.25,1628.1,53591.35
48033.75,1890.35,49924.1
47052.65,1917.95,48970.6
47011.2,1908.65,48919.85
46783.0,1937.7,48720.7
45851.7,1919.95,47771.65
45350.35,1920.25,47270.6
44673.7,1928.8,46602.5
43875.0,2059.65,45934.65
43663.9,2082.05,45745.95
43158.05,2095.65,45253.7
39415.75,1922.55,41338.3
39827.05,2030.1,41857.15
40757.15,2031.4,42788.55
40933.9,2042.4,42976.3
41100.45,2031.1,43131.55
40627.65,2022.95,42650.6
39764.5,2017.85,41782.35
39610.75,2058.3,41669.05
34570.85,1943.15,36514.0
32869.9,1421.1,34291.0
31270.75,1186.8,32457.55
30878.4,1141.7,32020.1
31845.05,1183.05,33028.1
34643.35,1329.8,35973.15
36491.9,1347.4,37839.3
81070.1,1342.15,82412.25
86739.85,1396.75,88136.6
86618.25,1280.0,87898.25
90375.85,1262.55,91638.4
90849.05,1270.15,92119.2
89355.55,1216.65,90572.2
88765.85,1111.25,89877.1
92652.3,1239.05,93891.35
93991.9,1499.2,95491.1
94438.6,1743.1,96181.7
95742.4,1992.65,97735.05
96561.1,2185.05,98746.15
97937.05,2224.0,100161.05
100432.0,2244.45,102676.45
95784.25,2269.25,98053.5
95535.6,2246.65,97782.25
95622.7,2235.35,97858.05
95530.6,2188.4,97719.0
92668.3,1993.0,94661.3
91107.3,1981.05,93088.35
46727.05,2026.25,48753.3
41199.8,1977.85,43177.65
40464.75,1972.25,42437.0
35858.0,1980.4,37838.4
34947.8,1957.85,36905.65
34242.2,1960.7,36202.9
34650.85,1973.95,36624.8
29911.65,1847.15,31758.8
28372.35,1573.2,29945.55
27274.8,1328.7,28603.5
26530.65,1091.25,27621.9
25719.6,895.85,26615.45
24612.35,838.1,25450.45
23015.9,794.15,23810.05
23647.2,775.7,24422.9
25499.8,805.9,26305.7
26081.15,819.7,26900.85
26183.25,823.4,27006.65
26468.95,822.3,27291.25
26938.35,826.6,27764.95
27229.8,790.15,28019.95
26998.6,775.95,27774.55
27012.7,891.2,27903.9
26622.65,967.85,27590.5
26945.55,991.45,27937.0
27075.05,993.9,28068.95
26624.8,983.25,27608.05
26849.2,990.5,27839.7
27300.7,999.15,28299.85
27256.75,992.6,28249.35
27347.65,976.9,28324.55
27378.3,986.25,28364.55
26901.95,943.6,27845.55
26635.85,949.1,27584.95
25803.3,940.1,26743.4
24180.15,918.6,25098.75
23571.25,932.3,24503.55
22491.5,933.75,23425.25
26495.15,1080.0,27575.15
27293.75,1117.6,28411.35
27153.6,1114.25,28267.85
27301.2,1127.6,28428.8
26964.65,1000.3,27964.95
29922.75,956.1,30878.85
30353.55,942.4,31295.95
30361.4,942.6,31304.0
30701.95,942.35,31644.3
31079.6,933.9,32013.5
30820.65,930.05,31750.7
30863.45,930.55,31794.0
31136.25,942.45,32078.7
31822.05,959.85,32781.9
33073.45,1004.5,34077.95
34000.55,1086.9,35087.45
35050.4,1080.5,36130.9
36042.6,1126.75,37169.35
36588.05,1124.95,37713.0
36969.1,1120.4,38089.5
33306.6,993.75,34300.35
34449.05,1234.85,35683.9
35687.15,1516.45,37203.6
36033.4,1519.9,37553.3
35711.0,1515.75,37226.75
32548.35,1475.45,34023.8
32007.4,1470.05,33477.45
31829.8,1469.95,33299.75
31936.85,1474.95,33411.8
32021.7,1483.7,33505.4
32015.6,1482.7,33498.3
32173.75,1484.95,33658.7
31901.7,1492.85,33394.55
32032.0,1487.9,33519.9
31204.5,1456.4,32660.9
30538.7,1381.2,31919.9
30437.7,1400.3,31838.0
30561.05,1431.8,31992.85
31033.65,1454.5,32488.15
32068.1,1494.9,33563.0
33030.45,1580.2,34610.65
32511.75,1337.45,33849.2
32336.4,1093.65,33430.05
32023.4,1100.7,33124.1
32650.85,1130.7,33781.55
32591.25,1140.6,33731.85
33615.5,1240.85,34856.35
33994.95,1255.2,35250.15
33661.3,1245.05,34906.35
33332.7,1235.85,34568.55
33030.05,1233.5,34263.55
32898.6,1227.35,34125.95
32311.0,1203.65,33514.65
36501.75,1187.45,37689.2
41985.8,1267.75,43253.55
41999.6,1291.9,43291.5
41650.9,1478.3,43129.2
40271.8,1390.6,41662.4
39095.4,1397.05,40492.45
37414.3,1345.7,38760.0
35862.65,1248.35,37111.0
34001.0,1211.65,35212.65
32742.6,1164.75,33907.35
32811.2,1172.15,33983.35
33345.45,1163.2,34508.65
33785.3,1156.25,34941.55
33806.3,1063.35,34869.65
34171.1,1052.65,35223.75
34677.25,1055.1,35732.35
35105.55,1070.9,36176.45
35365.25,1083.5,36448.75
36166.0,1115.3,37281.3
36354.4,1143.25,37497.65
31852.7,1147.45,33000.15
26088.75,1061.0,27149.75
25442.9,1030.9,26473.8
25011.75,824.5,25836.25
25152.4,822.9,25975.3
25180.95,774.05,25955.0
25169.5,772.35,25941.85
25099.55,767.2,25866.75
25444.2,783.1,26227.3
25777.4,863.4,26640.8
26554.15,903.1,27457.25
25672.3,885.55,26557.85
26048.7,882.75,26931.45
25239.25,868.8,26108.05
24784.4,860.2,25644.6
24481.05,862.0,25343.05
24750.45,833.6,25584.05
24882.95,827.3,25710.25
24730.85,806.05,25536.9
24848.75,784.05,25632.8
25142.65,798.8,25941.45
25433.85,804.8,26238.65
25846.65,831.05,26677.7
25955.3,889.8,26845.1
25986.55,958.35,26944.9
26208.6,986.65,27195.25
26192.6,1012.85,27205.45
26177.9,1010.1,27188.0
25933.35,994.05,26927.4
25810.3,924.55,26734.85
25014.35,855.5,25869.85
26376.8,860.7,27237.5
26844.8,895.3,27740.1
27350.45,906.3,28256.75
27736.8,908.75,28645.55
27666.4,918.25,28584.65
26804.1,935.4,27739.5
27486.5,944.85,28431.35
27458.5,944.6,28403.1
27689.5,968.9,28658.4
27112.15,970.6,28082.75
27629.85,967.55,28597.4
31572.95,982.2,32555.15
32281.3,955.0,33236.3
33301.4,891.25,34192.65
33421.8,879.0,34300.8
33696.1,851.65,34547.75
33728.1,853.8,34581.9
33612.7,849.75,34462.45
33650.65,856.45,34507.1
33746.25,882.0,34628.25
32464.6,902.6,33367.2
31937.6,970.25,32907.85
32368.1,986.7,33354.8
32599.8,991.95,33591.75
32752.25,1004.55,33756.8
33364.7,1020.5,34385.2
33474.05,1026.05,34500.1
33694.65,1043.85,34738.5
33941.45,1075.7,35017.15
34116.45,1103.9,35220.35
33145.95,1141.95,34287.9
28845.0,1114.05,29959.05
27835.7,1088.75,28924.45
27697.6,1094.0,28791.6
28145.75,1088.1,29233.85
28422.15,1091.3,29513.45
29103.85,1088.25,30192.1
29297.75,1099.95,30397.7
29511.2,1100.95,30612.15
29790.95,1079.35,30870.3
29838.55,1066.85,30905.4
30510.7,963.5,31474.2
29417.35,942.45,30359.8
28752.05,929.9,29681.95
28647.0,901.85,29548.85
27850.6,877.3,28727.9
26975.75,866.6,27842.35
25986.25,836.75,26823.0
25479.9,774.95,26254.85
25333.4,722.35,26055.75
27160.35,752.1,27912.45
27650.15,751.45,28401.6
28081.9,758.0,28839.9
27754.2,759.05,28513.25
27406.3,749.05,28155.35
28500.4,765.4,29265.8
29734.3,781.45,30515.75
30450.65,814.25,31264.9
31167.3,846.7,32014.0
31924.8,873.0,32797.8
32412.1,911.85,33323.95
32753.25,951.2,33704.45
34002.4,997.05,34999.45
37612.65,1002.15,38614.8
38591.15,1009.55,39600.7
39425.05,1029.6,40454.65
39797.4,1028.8,40826.2
40213.95,1043.25,41257.2
40719.05,1050.25,41769.3
40963.6,1062.9,42026.5
39161.2,985.05,40146.25
39152.1,990.05,40142.15
39127.45,988.2,40115.65
39097.05,998.8,40095.85
38797.65,998.9,39796.55
37341.35,972.6,38313.95
35898.3,974.25,36872.55
35457.4,967.4,36424.8
34704.3,938.9,35643.2
33666.3,909.3,34575.6
34653.5,904.25,35557.75
33926.45,895.3,34821.75
33793.85,884.65,34678.5
31413.5,997.8,32411.3
31361.85,1061.3,32423.15
34941.65,1525.4,36467.05
35196.55,1809.95,37006.5
36284.7,1814.95,38099.65
36115.25,1874.0,37989.25
36347.35,1872.55,38219.9
36647.5,1905.2,38552.7
37584.45,1912.2,39496.65
37991.8,1937.0,39928.8
38425.4,1942.7,40368.1
39105.45,1995.55,41101.0
39479.45,2022.8,41502.25
39873.15,2074.85,41948.0
40177.25,2056.15,42233.4
40024.95,2075.55,42100.5
40398.65,2102.55,42501.2
39322.45,2087.45,41409.9
38762.8,2061.95,40824.75
38191.5,2054.0,40245.5
37212.05,1947.8,39159.85
36599.7,1884.85,38484.55
32644.15,1422.0,34066.15
32360.85,1146.8,33507.65
31239.25,1146.4,32385.65
30999.35,1115.15,32114.5
30633.05,1117.95,31751.0
30327.25,1119.6,31446.85
29295.7,1115.9,30411.6
28573.7,1090.55,29664.25
28154.7,1062.7,29217.4
27856.9,1051.05,28907.95
27720.9,1078.35,28799.25
27272.6,1020.25,28292.85
26868.7,1070.2,27938.9
26797.0,1051.8,27848.8
26524.4,1033.15,27557.55
27106.45,1017.85,28124.3
27542.8,1041.35,28584.15
27153.85,1029.2,28183.05
26951.85,1027.7,27979.55
26942.7,1049.3,27992.0
26684.0,1024.0,27708.0
26219.15,1008.55,27227.7
26362.1,1003.25,27365.35
26376.65,991.9,27368.55
26446.6,977.2,27423.8
26534.3,970.45,27504.75
26763.4,965.7,27729.1
28283.9,1010.9,29294.8
28064.7,1020.0,29084.7
27749.6,1023.65,28773.25
27484.7,968.75,28453.45
27530.05,966.3,28496.35
27079.3,917.1,27996.4
27474.9,924.8,28399.7
27856.7,919.65,28776.35
27445.1,916.3,28361.4
27231.2,888.35,28119.55
27999.65,915.6,28915.25
29771.1,966.85,30737.95
30117.75,978.5,31096.25
31185.9,1012.4,32198.3
31624.4,1020.95,32645.35
32146.6,1031.2,33177.8
34530.1,1076.1,35606.2
34954.15,1113.5,36067.65
34714.3,1104.7,35819.0
34665.2,1092.65,35757.85
33996.55,1058.6,35055.15
33579.95,1060.55,34640.5
33322.85,1042.85,34365.7
33692.1,1069.95,34762.05
33823.8,1072.0,34895.8
33919.15,1057.55,34976.7
33643.35,1042.3,34685.65
33042.05,1048.0,34090.05
32703.45,1044.35,33747.8
32346.7,1057.1,33403.8
31449.15,1005.85,32455.0
29274.05,948.2,30222.25
28815.7,927.8,29743.5
28261.1,909.7,29170.8
28052.7,929.95,28982.65
27467.5,922.7,28390.2
25568.35,884.6,26452.95
25218.45,879.75,26098.2
25500.8,876.5,26377.3
26225.4,912.55,27137.95
25557.95,943.5,26501.45
26438.95,944.2,27383.15
26814.25,919.5,27733.75
27452.5,906.6,28359.1
27788.9,896.9,28685.8
27872.85,898.95,28771.8
27797.05,894.15,28691.2
28193.8,889.2,29083.0
28152.05,883.7,29035.75
28211.35,871.45,29082.8
28150.55,887.2,29037.75
28647.1,882.95,29530.05
29274.85,908.05,30182.9
29701.15,962.7,30663.85
29721.3,930.1,30651.4
30146.0,912.85,31058.85
29612.9,890.4,30503.3
29215.55,881.65,30097.2
29207.6,872.35,30079.95
28132.95,828.35,28961.3
28018.05,788.6,28806.65
27448.15,783.9,28232.05
27189.8,795.85,27985.65
26505.3,799.15,27304.45
26131.05,802.75,26933.8
26240.0,794.1,27034.1
26582.15,794.75,27376.9
26226.0,796.05,27022.05
26433.3,804.35,27237.65
26585.5,793.3,27378.8
26966.9,790.45,27757.35
27240.8,797.45,28038.25
26763.4,781.3,27544.7
27544.1,740.3,28284.4
28271.05,762.3,29033.35
27865.95,781.25,28647.2
27744.65,770.5,28515.15
28744.1,776.15,29520.25
28736.95,788.75,29525.7
29087.9,795.0,29882.9
29919.85,794.3,30714.15
30585.9,793.15,31379.05
31216.75,795.1,32011.85
31499.25,791.85,32291.1
31306.95,810.4,32117.35
32730.75,839.45,33570.2
34523.35,854.4,35377.75
35830.85,852.7,36683.55
36574.1,859.1,37433.2
36886.7,906.6,37793.3
37294.25,922.55,38216.8
37546.95,922.85,38469.8
38045.55,915.95,38961.5
37591.95,907.7,38499.65
37148.95,901.7,38050.65
36652.85,890.0,37542.85
37295.6,907.25,38202.85
37057.2,894.15,37951.35
38170.2,905.4,39075.6
40302.5,994.55,41297.05
39820.0,1015.3,40835.3
39516.35,1033.85,40550.2
39052.25,1024.1,40076.35
38639.2,1047.1,39686.3
38821.7,1038.75,39860.45
37575.7,1016.3,38592.0
35184.35,1016.55,36200.9
33827.35,1014.55,34841.9
32533.3,995.95,33529.25
31934.1,990.4,32924.5
31024.95,993.25,32018.2
30790.9,986.45,31777.35
30579.4,979.15,31558.55
29337.15,989.55,30326.7
28967.0,973.25,29940.25
29357.4,991.95,30349.35
28895.8,1016.45,29912.25
28277.3,1033.85,29311.15
26815.1,1010.15,27825.25
24443.5,928.1,25371.6
23904.05,943.2,24847.25
23911.8,933.55,24845.35
24200.5,955.5,25156.0
24612.25,965.7,25577.95
24376.85,978.85,25355.7
24400.3,996.5,25396.8
24731.15,998.0,25729.15
24796.85,997.0,25793.85
26332.25,1165.75,27498.0
27790.95,1177.5,28968.45
28145.2,1177.35,29322.55
28000.5,1202.0,29202.5
27549.05,1189.3,28738.35
28059.2,1165.35,29224.55
28505.6,1195.7,29701.3
28837.85,1218.2,30056.05
29125.65,1209.75,30335.4
29386.95,1211.95,30598.9
30804.85,1226.6,32031.45
45100.95,1633.55,46734.5
53657.65,1714.85,55372.5
54718.45,1728.55,56447.0
55397.55,1722.05,57119.6
55474.35,1694.55,57168.9
55665.4,1734.05,57399.45
55381.3,1740.95,57122.25
56813.55,1746.1,58559.65
57558.8,1780.2,59339.0
57258.15,1645.3,58903.45
57757.35,1639.25,59396.6
59141.25,1643.7,60784.95
59491.0,1640.95,61131.95
72371.05,2132.6,74503.65
84162.8,2442.65,86605.45
84454.55,2412.9,86867.45
85347.95,2396.1,87744.05
84956.45,2389.25,87345.7
84627.2,2370.25,86997.45
83273.75,2365.1,85638.85
68903.8,1945.65,70849.45
60274.85,1825.3,62100.15
58824.65,1789.6,60614.25
58073.9,1777.05,59850.95
58737.95,1778.2,60516.15
58576.75,1758.4,60335.15
58969.05,1751.55,60720.6
57153.65,1736.65,58890.3
55948.75,1699.8,57648.55
55548.15,1703.95,57252.1
54752.45,1696.85,56449.3
53948.35,1671.0,55619.35
54474.6,1654.2,56128.8
41580.85,1165.65,42746.5
29522.15,876.8,30398.95
30086.1,890.95,30977.05
28952.8,869.9,29822.7
29306.6,912.15,30218.75
29633.65,934.45,30568.1
29618.5,924.35,30542.85
30250.95,933.7,31184.65
31790.7,931.35,32722.05
32845.25,963.35,33808.6
35286.45,1003.8,36290.25
34640.85,1033.6,35674.45
34874.65,1004.5,35879.15
34411.9,999.8,35411.7
34671.9,1002.55,35674.45
35775.25,1020.1,36795.35
35963.65,983.6,36947.25
36912.9,1021.75,37934.65
39210.7,1075.8,40286.5
40385.2,1120.55,41505.75
40830.05,1138.9,41968.95
41114.85,1120.45,42235.3
39922.45,1103.95,41026.4
40163.9,1139.2,41303.1
40818.7,1101.5,41920.2
41209.1,1090.45,42299.55
41689.0,1083.0,42772.0
42246.0,1099.95,43345.95
41743.4,1117.5,42860.9
40706.1,1092.3,41798.4
37946.7,1053.85,39000.55
38319.5,1019.05,39338.55
37897.15,1001.2,38898.35
39259.95,983.45,40243.4
41509.05,1004.45,42513.5
41386.4,1008.95,42395.35
40637.7,1011.85,41649.55
39415.1,946.3,40361.4
37289.55,920.45,38210.0
35329.2,885.85,36215.05
35610.15,982.3,36592.45
35828.1,1002.6,36830.7
37581.85,1043.3,38625.15
39111.95,1026.85,40138.8
38269.25,1031.5,39300.75
37874.0,1022.95,38896.95
38063.15,1036.9,39100.05
38381.45,1042.95,39424.4
39566.35,1041.05,40607.4
40689.3,1073.45,41762.75
43198.95,1145.5,44344.45
42771.7,1178.7,43950.4
42574.9,1189.3,43764.2
41083.2,1196.9,42280.1
39311.95,1169.05,40481.0
40236.5,1165.3,41401.8
41270.75,1168.1,42438.85
41239.65,1168.7,42408.35
41469.75,1150.6,42620.35
41818.55,1150.35,42968.9
40991.75,1035.6,42027.35
40379.4,1028.1,41407.5
38345.6,994.9,39340.5
36444.9,971.0,37415.9
36339.7,943.8,37283.5
36388.15,934.05,37322.2
36703.15,933.25,37636.4
37141.9,944.5,38086.4
37768.3,932.0,38700.3
37919.35,901.05,38820.4
37607.2,818.2,38425.4
39481.9,773.15,40255.05
40439.7,768.75,41208.45
43126.9,793.4,43920.3
46103.5,1013.65,47117.15
46288.9,1054.3,47343.2
47279.6,1061.75,48341.35
48914.2,1099.3,50013.5
49420.3,1119.6,50539.9
49506.25,1134.3,50640.55
50491.15,1141.7,51632.85
53668.2,1170.1,54838.3
56556.05,1280.8,57836.85
59647.9,1305.1,60953.0
65343.05,1734.0,67077.05
67852.65,2286.4,70139.05
66970.1,2319.25,69289.35
65831.2,2326.05,68157.25
63831.8,2480.55,66312.35
63518.0,2524.0,66042.0
61695.1,2525.45,64220.55
59276.25,2529.5,61805.75
58561.5,2529.6,61091.1
56459.95,2501.35,58961.3
53828.45,2291.9,56120.35
53850.85,2259.85,56110.7
53215.35,2283.6,55498.95
52041.2,2271.25,54312.45
54305.3,2350.75,56656.05
53593.45,2333.2,55926.65
52711.85,2329.8,55041.65
51847.5,2321.4,54168.9
52006.0,2320.2,54326.2
49101.05,2323.8,51424.85
43754.25,1909.9,45664.15
42208.05,1389.8,43597.85
44392.5,1552.25,45944.75
45756.75,1830.5,47587.25
45560.7,1713.55,47274.25
44742.8,1693.85,46436.65
48997.85,1693.15,50691.0
57607.4,1690.75,59298.15
