,nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
5099,32940.15,1558.5,34498.65,30600.5,1540.11
5100,33701.45,1554.35,35255.8,31263.4,1577.78
5101,33142.5,1544.35,34686.85,31712.64,1575.4
5102,32557.5,1540.7,34098.2,32153.68,1572.55
5103,31829.4,1547.7,33377.1,32444.07,1563.8
5104,31605.5,1584.7,33190.2,32525.42,1557.89
5105,31528.05,1613.2,33141.25,32524.29,1558.16
5106,31675.1,1636.65,33311.75,32465.58,1564.89
5107,31769.0,1657.75,33426.75,32390.02,1578.24
5108,33223.35,1723.4,34946.75,32397.2,1596.13
5109,33511.9,1721.05,35232.95,32454.38,1612.38
5110,33006.55,1678.0,34684.55,32384.88,1624.75
5111,31332.9,1280.85,32613.75,32203.92,1598.4
5112,30809.75,1269.85,32079.6,32029.15,1571.32
5113,29851.95,1178.55,31030.5,31831.4,1534.4
5114,27843.75,1172.0,29015.75,31455.23,1493.13
5115,26726.75,1190.6,27917.35,30975.1,1450.87
5116,25721.0,1190.5,26911.5,30379.69,1406.26
5117,25207.7,1172.3,26380.0,29723.56,1357.71
5118,24482.55,1131.25,25613.8,28849.48,1298.5
5119,24349.7,1100.0,25449.7,27933.26,1236.39
5120,23468.3,1096.3,24564.6,26979.44,1178.22
5121,23332.95,1074.45,24407.4,26179.44,1157.58
5122,23393.4,1046.65,24440.05,25437.8,1135.26
5123,39628.9,1049.4,40678.3,26415.5,1122.34
5124,46229.9,1033.85,47263.75,28254.12,1108.53
5125,46526.45,1032.35,47558.8,30234.08,1092.71
5126,47551.15,1040.05,48591.2,32417.1,1077.66
5127,48900.35,1009.55,49909.9,34786.36,1061.38
5128,48383.5,945.65,49329.15,37176.46,1042.82
5129,48452.45,947.35,49399.8,39586.74,1027.56
5130,48116.9,969.9,49086.8,42051.6,1014.92
5131,48400.3,981.2,49381.5,44558.33,1005.59
5132,50527.05,972.4,51499.45,47271.7,998.17
5133,50520.9,990.6,51511.5,48360.9,992.29
5134,50643.95,1005.95,51649.9,48802.3,989.5
5135,50909.3,1025.35,51934.65,49240.59,988.8
5136,51358.1,1046.35,52404.45,49621.28,989.43
5137,51451.5,1071.4,52522.9,49876.4,995.62
5138,52787.2,1096.15,53883.35,50316.76,1010.66
5139,53459.3,1127.2,54586.5,50817.45,1028.65
5140,54033.05,1187.05,55220.1,51409.06,1050.36
5141,54343.8,1244.6,55588.4,52003.42,1076.71
5142,54527.1,1304.65,55831.75,52403.42,1109.93
5143,38158.25,1306.3,39464.55,51167.16,1141.5
5144,31899.1,1332.45,33231.55,49292.67,1174.15
5145,36212.75,1483.0,37695.75,47823.02,1219.92
5146,35026.95,1490.3,36517.25,46189.9,1264.31
5147,33650.35,1521.9,35172.25,44409.78,1309.36
5148,32439.15,1541.4,33980.55,42374.98,1353.88
5149,31948.15,1567.85,33516.0,40223.87,1397.95
5150,32074.3,1551.85,33626.15,38027.99,1434.43
5151,32982.15,1574.6,34556.75,35891.82,1467.43
5152,32433.7,1601.9,34035.6,33682.48,1497.16
5153,33865.75,1645.35,35511.1,33253.24,1531.06
5154,35279.9,1705.1,36985.0,33591.32,1568.32
5155,35445.9,1731.05,37176.95,33514.63,1593.13
5156,36258.2,1865.4,38123.6,33637.75,1630.64
5157,37345.9,1883.2,39229.1,34007.31,1666.77
5158,36378.45,2092.55,38471.0,34401.24,1721.88
5159,36067.45,2130.3,38197.75,34813.17,1778.13
5160,36620.75,2078.9,38699.65,35267.81,1830.84
5161,37073.05,2134.85,39207.9,35676.91,1886.86
5162,37219.25,2110.05,39329.3,36155.46,1937.68
5163,37953.4,2108.25,40061.65,36564.22,1983.96
5164,37310.75,2065.55,39376.3,36767.31,2020.01
5165,32940.35,1926.85,34867.2,36516.75,2039.59
5166,32659.4,1891.1,34550.5,36156.88,2042.16
5167,32493.65,1855.7,34349.35,35671.65,2039.41
5168,32625.9,1834.9,34460.8,35296.39,2013.64
5169,32820.95,1795.95,34616.9,34971.75,1980.21
5170,33574.85,1798.4,35373.25,34667.16,1952.16
5171,32470.0,1749.6,34219.6,34206.85,1913.63
5172,31592.35,1714.35,33306.7,33644.16,1874.06
5173,32702.45,1775.4,34477.85,33119.06,1840.78
5174,31485.35,1705.65,33191.0,32536.52,1804.79
5175,31417.7,1666.25,33083.95,32384.26,1778.73
5176,30725.75,1532.3,32258.05,32190.9,1742.85
5177,29627.1,1515.1,31142.2,31904.24,1708.79
5178,29844.8,1323.95,31168.75,31626.13,1657.7
5179,30380.2,1307.4,31687.6,31382.06,1608.84
5180,29606.4,1296.0,30902.4,30985.21,1558.6
5181,29062.0,1190.55,30252.55,30644.41,1502.7
5182,28462.45,1175.3,29637.75,30331.42,1448.79
5183,27654.4,1170.45,28824.85,29826.62,1388.3
5184,27819.15,1170.7,28989.85,29460.0,1334.8
5185,27799.05,1160.65,28959.7,29098.13,1284.24
5186,27877.5,1180.4,29057.9,28813.3,1249.05
5187,28573.7,1240.2,29813.9,28707.97,1221.56
5188,28907.75,1250.05,30157.8,28614.26,1214.17
5189,29923.0,1294.8,31217.8,28568.54,1212.91
5190,31694.45,1340.75,33035.2,28777.34,1217.38
5191,31683.6,1349.85,33033.45,29039.5,1233.32
5192,31382.75,1354.15,32736.9,29331.53,1251.2
5193,29028.15,1267.65,30295.8,29468.91,1260.92
5194,28729.9,1273.15,30003.05,29559.98,1271.17
5195,29731.2,1260.2,30991.4,29753.2,1281.12
5196,29577.9,1296.9,30874.8,29923.24,1292.77
5197,29329.2,1281.35,30610.55,29998.79,1296.88
5198,29080.65,1259.05,30339.7,30016.08,1297.79
5199,28528.25,1237.35,29765.6,29876.6,1292.04
5200,28201.0,1286.0,29487.0,29527.26,1286.56
5201,28112.55,1299.45,29412.0,29170.16,1281.53
5202,28174.85,1301.15,29476.0,28849.36,1276.22
5203,28187.35,1300.3,29487.65,28765.28,1279.49
5204,28272.95,1314.5,29587.45,28719.59,1283.62
5205,28194.5,1303.9,29498.4,28565.92,1288.0
5206,28016.65,1322.55,29339.2,28409.8,1290.56
5207,27418.5,1287.05,28705.55,28218.72,1291.13
5208,26653.25,1264.1,27917.35,27975.98,1291.63
5209,25303.7,1211.2,26514.9,27653.53,1289.02
5210,22693.45,1147.75,23841.2,27102.78,1275.2
5211,23456.8,1252.4,24709.2,26637.2,1270.49
5212,29156.1,1712.45,30868.55,26735.32,1311.62
5213,30352.6,1724.8,32077.4,26951.85,1354.07
5214,30575.05,1717.35,32292.4,27182.06,1394.36
5215,30489.55,1770.95,32260.5,27411.56,1441.06
5216,30182.95,1707.0,31889.95,27628.19,1479.5
5217,30510.4,1708.1,32218.5,27937.38,1521.61
5218,30616.2,1705.95,32322.15,28333.68,1565.8
5219,35769.45,1693.55,37463.0,29380.25,1614.03
5220,35745.2,1644.85,37390.05,30685.43,1663.74
5221,36671.8,1682.95,38354.75,32006.93,1706.8
5222,36907.8,1689.9,38597.7,32782.1,1704.54
5223,37276.9,1719.8,38996.7,33474.53,1704.04
5224,40590.35,1841.1,42431.45,34476.06,1716.42
5225,46932.95,2101.75,49034.7,36120.4,1749.49
5226,48368.75,2561.35,50930.1,37938.98,1834.93
5227,49902.7,2853.95,52756.65,39878.21,1949.52
5228,52454.2,3060.45,55514.65,42062.01,2084.96
5229,58120.2,3598.5,61718.7,44297.08,2275.46
5230,61922.2,4217.15,66139.35,46914.78,2532.69
5231,63936.7,4581.2,68517.9,49641.28,2822.52
5232,59019.8,4267.05,63286.85,51852.47,3080.23
5233,64833.05,5409.5,70242.55,54608.09,3449.2
5234,66104.5,7101.05,73205.55,57159.5,3975.2
5235,71204.15,8283.25,79487.4,59586.62,4593.34
5236,73314.7,8331.85,81646.55,62081.22,5170.39
5237,75517.65,8614.15,84131.8,64642.72,5746.42
5238,78449.3,9692.25,88141.55,67242.23,6409.59
5239,85445.3,10938.85,96384.15,69974.74,7143.63
5240,93857.35,11789.25,105646.6,73168.25,7900.84
5241,97607.7,11961.75,109569.45,76535.35,8638.9
5242,101298.65,12130.25,113428.9,80763.24,9425.22
5243,105931.1,12237.65,118168.75,84873.04,10108.03
5244,111166.8,12968.0,124134.8,89379.27,10694.72
5245,107458.8,13933.4,121392.2,93004.74,11259.74
5246,109420.05,14437.15,123857.2,96615.27,11870.27
5247,111724.1,14791.7,126515.8,100235.92,12488.02
5248,110650.8,14801.85,125452.65,103456.06,12998.98
5249,106953.45,14538.55,121492.0,105606.88,13358.95
5250,106417.3,13993.2,120410.5,106862.88,13579.35
5251,107275.15,13884.25,121159.4,107829.62,13771.6
5252,107369.0,13822.95,121191.95,108436.66,13940.87
5253,101172.1,12929.7,114101.8,107960.76,14010.08
5254,100655.85,11318.65,111974.5,106909.66,13845.14
5255,97925.85,10276.55,108202.4,105956.36,13479.46
5256,102592.3,10547.75,113140.05,105273.59,13090.52
5257,103229.1,10666.7,113895.8,104424.09,12678.02
5258,101473.75,9610.05,111083.8,103506.38,12158.84
5259,91980.9,8626.25,100607.15,102009.13,11567.6
5260,86698.85,8276.25,94975.1,100037.28,10995.91
5261,85557.85,8253.6,93811.45,97865.56,10432.84
5262,85552.1,8288.75,93840.85,95683.86,9879.42
5263,84737.25,8357.15,93094.4,94040.38,9422.17
5264,78435.8,7637.05,86072.85,91818.38,9054.01
5265,77611.8,6679.25,84291.05,89786.97,8694.28
5266,76588.15,5859.3,82447.45,87186.56,8225.44
5267,74946.45,5495.45,80441.9,84358.29,7708.31
5268,77441.25,5534.05,82975.3,81955.04,7300.71
5269,76931.6,5267.5,82199.1,80450.11,6964.84
5270,73736.15,5244.0,78980.15,79153.84,6661.61
5271,70199.6,4925.25,75124.85,77618.02,6328.78
5272,70177.15,4831.4,75008.55,76080.52,5983.04
5273,69707.75,4535.3,74243.05,74577.57,5600.86
5274,68630.35,4479.75,73110.1,73597.02,5285.12
5275,67044.15,4718.7,71762.85,72540.26,5089.07
5276,64116.75,4484.5,68601.25,71293.12,4951.59
5277,64489.35,4077.3,68566.65,70247.41,4809.77
5278,66298.8,4048.8,70347.6,69133.17,4661.25
5279,66320.05,3779.9,70099.95,68072.01,4512.49
5280,66905.2,3277.55,70182.75,67388.91,4315.84
5281,66972.2,3066.1,70038.3,67066.18,4129.93
5282,66216.0,2839.65,69055.65,66670.06,3930.75
5283,65322.05,2634.6,67956.65,66231.49,3740.68
5284,66352.8,2509.2,68862.0,66003.74,3543.63
5285,69375.45,5375.5,74750.95,66236.86,3609.31
5286,70558.55,5243.35,75801.9,66881.04,3685.2
5287,71911.6,5003.2,76914.8,67623.27,3777.78
5288,71607.35,4766.4,76373.75,68154.12,3849.55
5289,70280.2,4768.2,75048.4,68550.14,3948.38
5290,70276.0,4722.35,74998.35,68887.22,4092.85
5291,71067.7,4704.4,75772.1,69296.77,4256.68
5292,70209.35,4737.9,74947.25,69696.1,4446.51
5293,70548.9,4785.25,75334.15,70218.79,4661.58
5294,70931.35,4787.2,75718.55,70676.64,4889.38
5295,69533.5,4378.45,73911.95,70692.45,4789.67
5296,67075.3,4339.9,71415.2,70344.12,4699.32
5297,64238.9,4397.6,68636.5,69576.86,4638.76
5298,61099.35,4433.2,65532.55,68526.06,4605.44
5299,58349.05,4457.85,62806.9,67332.94,4574.41
5300,54830.4,4510.75,59341.15,65788.38,4553.25
5301,52421.6,4564.15,56985.75,63923.77,4539.23
5302,49445.4,4593.45,54038.85,61847.38,4524.78
5303,46307.4,4587.1,50894.5,59423.22,4504.96
5304,42774.95,4552.65,47327.6,56607.58,4481.51
5305,37989.45,1430.7,39420.15,53453.18,4186.73
5306,34581.35,1408.85,35990.2,50203.78,3893.63
5307,31145.95,1365.25,32511.2,46894.49,3590.39
5308,28125.2,1341.05,29466.25,43597.08,3281.18
5309,28301.9,1343.65,29645.55,40592.36,2969.76
5310,28139.25,1343.15,29482.4,37923.25,2653.0
5311,30458.8,2246.6,32705.4,35726.97,2421.24
5312,30936.75,2252.95,33189.7,33876.1,2187.2
5313,30207.2,2217.7,32424.9,32266.08,1950.26
5314,31564.0,2351.75,33915.75,31144.99,1730.17
5315,33918.3,2350.15,36268.45,30737.87,1822.11
5316,35063.9,2523.8,37587.7,30786.12,1933.6
5317,34802.25,2510.65,37312.9,31151.76,2048.14
5318,36074.95,2497.3,38572.25,31946.73,2163.77
5319,38471.85,2859.15,41331.0,32963.72,2315.32
5320,39451.3,2815.25,42266.55,34094.93,2462.53
5321,41963.5,3010.75,44974.25,35245.4,2538.95
5322,43009.25,2998.8,46008.05,36452.65,2613.53
5323,43283.1,2995.9,46279.0,37760.24,2691.35
5324,44210.1,3001.45,47211.55,39024.85,2756.32
5325,46363.75,3203.65,49567.4,40269.4,2841.67
5326,47206.0,3172.2,50378.2,41483.61,2906.51
5327,47218.15,3154.3,50372.45,42725.2,2970.88
5328,47078.95,3160.4,50239.35,43825.6,3037.19
5329,46728.55,3147.7,49876.25,44651.26,3066.04
5330,47868.4,3286.15,51154.55,45492.98,3113.13
5331,45408.4,2379.45,47787.85,45837.46,3050.0
5332,45001.3,2366.35,47367.65,46036.67,2986.76
5333,45037.1,2375.5,47412.6,46212.07,2924.71
5334,44090.55,4785.85,48876.4,46200.12,3103.16
5335,44002.2,4787.2,48789.4,45963.96,3261.51
5336,42835.05,4602.2,47437.25,45526.86,3404.51
5337,42795.15,4561.45,47356.6,45084.56,3545.22
5338,41709.6,4634.65,46344.25,44547.63,3692.65
5339,40913.95,4476.2,45390.15,43966.17,3825.5
5340,40185.4,4485.2,44670.6,43197.87,3945.4
5341,36425.7,4253.55,40679.25,42299.6,4132.82
5342,37328.2,4734.35,42062.55,41532.29,4369.62
5343,39063.75,4913.85,43977.6,40934.96,4623.45
5344,39858.5,5164.85,45023.35,40511.75,4661.35
5345,39478.55,5052.55,44531.1,40059.38,4687.88
5346,39350.85,5050.2,44401.05,39710.97,4732.68
5347,39700.1,5067.55,44767.65,39401.46,4783.3
5348,40992.6,5315.3,46307.9,39329.76,4851.36
5349,42902.35,5329.2,48231.55,39528.6,4936.66
5350,41409.15,5180.9,46590.05,39650.98,5006.23
5351,41197.7,5192.05,46389.75,40128.18,5100.08
5352,41444.85,5177.7,46622.55,40539.84,5144.42
5353,42501.05,5164.95,47666.0,40883.57,5169.52
5354,42010.1,2598.65,44608.75,41098.73,4912.9
5355,39393.85,2589.6,41983.45,41090.26,4666.61
5356,37798.05,2555.85,40353.9,40934.98,4417.18
5357,37434.4,2554.8,39989.2,40708.41,4165.9
5358,37474.75,2516.3,39991.05,40356.62,3886.0
5359,36426.6,2320.5,38747.1,39709.05,3585.13
5360,36070.2,2315.3,38385.5,39175.16,3298.57
5361,36858.0,2318.8,39176.8,38741.19,3011.24
5362,35479.65,2073.8,37553.45,38144.66,2700.86
5363,33710.6,1898.7,35609.3,37265.62,2374.23
5364,32791.7,1668.55,34460.25,36343.78,2281.22
5365,31951.35,1627.55,33578.9,35599.53,2185.02
5366,33046.65,1801.0,34847.65,35124.39,2109.53
5367,34824.9,1768.75,36593.65,34863.44,2030.92
5368,35093.8,1531.75,36625.55,34625.34,1932.47
5369,34244.95,1509.0,35753.95,34407.18,1851.32
5370,34204.1,1505.4,35709.5,34220.57,1770.33
5371,33844.85,1506.15,35351.0,33919.25,1689.06
5372,34013.6,1526.8,35540.4,33772.65,1634.36
5373,33098.1,1535.75,34633.85,33711.4,1598.07
5374,32696.1,1528.55,34224.65,33701.84,1584.07
5375,32339.5,1515.35,33854.85,33740.66,1572.85
5376,32479.3,1521.15,34000.45,33683.92,1544.86
5377,32324.3,1504.9,33829.2,33433.86,1518.48
5378,31670.5,1434.8,33105.3,33091.53,1508.78
5379,30842.75,1387.3,32230.05,32751.31,1496.62
5380,31513.0,1404.65,32917.65,32482.2,1486.54
5381,31835.7,1486.55,33322.25,32281.28,1484.58
5382,33682.35,1352.6,35034.95,32248.16,1467.16
5383,34159.9,1361.6,35521.5,32354.34,1449.74
5384,33905.8,1340.55,35246.35,32475.31,1430.95
5385,32985.0,1268.3,34253.3,32539.86,1406.24
5386,31942.25,1142.05,33084.3,32486.16,1368.33
5387,29837.9,1181.7,31019.6,32237.52,1336.01
5388,30268.15,1349.9,31618.05,32097.28,1327.52
5389,29666.0,1367.3,31033.3,31979.61,1325.52
5390,30450.05,1386.95,31837.0,31873.31,1323.75
5391,30092.95,1344.35,31437.3,31699.04,1309.53
5392,29872.45,1309.4,31181.85,31318.04,1305.21
5393,29508.0,1297.35,30805.35,30852.86,1298.79
5394,29580.2,1323.45,30903.65,30420.3,1297.08
5395,30412.0,1319.8,31731.8,30163.0,1302.22
5396,30472.05,1310.85,31782.9,30015.98,1319.1
5397,30756.2,1319.6,32075.8,30107.8,1332.9
5398,31034.1,1334.8,32368.9,30184.4,1331.38
5399,31011.05,1366.15,32377.2,30318.9,1331.27
5400,30887.2,1389.05,32276.25,30362.62,1331.48
5401,32598.7,1394.55,33993.25,30613.19,1336.5
5402,33582.95,1588.0,35170.95,30984.25,1364.36
5403,33478.0,1908.05,35386.05,31381.25,1425.43
5404,32891.3,1917.85,34809.15,31712.36,1484.87
5405,32632.85,1917.5,34550.35,31934.44,1544.64
5406,31914.7,1884.15,33798.85,32078.71,1601.97
5407,32056.95,1880.0,33936.95,32208.78,1658.01
5408,30142.05,1699.4,31841.45,32119.58,1694.47
5409,32592.65,1765.8,34358.45,32277.73,1734.44
5410,33827.15,1756.8,35583.95,32571.73,1771.21
5411,34459.95,1791.1,36251.05,32757.86,1810.87
5412,34665.4,1793.9,36459.3,32866.1,1831.46
5413,35144.75,1785.25,36930.0,33032.78,1819.18
5414,35800.65,1760.9,37561.55,33323.71,1803.48
5415,35669.2,1761.55,37430.75,33627.34,1787.89
5416,36477.95,1788.6,38266.55,34083.67,1778.33
5417,36476.6,1818.2,38294.8,34525.64,1772.15
5418,39311.7,1833.15,41144.85,35442.6,1785.52
5419,39552.9,1858.5,41411.4,36138.62,1794.8
5420,39408.4,1803.35,41211.75,36696.75,1799.45
5421,37142.95,1743.35,38886.3,36965.05,1794.68
5422,34546.75,1456.9,36003.65,36953.19,1760.98
5423,34277.05,1137.95,35415.0,36866.42,1696.24
5424,36026.15,1130.1,37156.25,36888.97,1633.16
5425,36095.4,1140.55,37235.95,36931.58,1571.06
5426,35847.7,1122.45,36970.15,36868.56,1504.45
5427,35845.15,1105.95,36951.1,36805.42,1433.22
5428,36278.45,1113.25,37391.7,36502.09,1361.24
5429,35850.75,1044.65,36895.4,36131.88,1279.85
5430,34788.35,1037.9,35826.25,35669.87,1203.3
5431,34205.7,1014.35,35220.05,35376.14,1130.41
5432,34148.35,1012.7,35161.05,35336.3,1085.99
5433,33910.45,1017.2,34927.65,35299.64,1073.91
5434,33502.7,1015.65,34518.35,35047.3,1062.46
5435,33151.15,1027.65,34178.8,34752.88,1051.18
5436,32748.5,1020.6,33769.1,34442.96,1040.99
5437,34339.75,1019.6,35359.35,34292.42,1032.36
5438,36610.5,1237.95,37848.45,34325.62,1044.82
5439,37765.15,1541.8,39306.95,34517.06,1094.54
5440,37148.3,1596.45,38744.75,34753.06,1150.4
5441,37655.15,1573.75,39228.9,35098.0,1206.34
5442,37150.15,1560.3,38710.45,35398.18,1261.1
5443,37156.05,1563.75,38719.8,35722.74,1315.75
5444,35657.65,1571.15,37228.8,35938.24,1371.3
5445,36075.8,1600.4,37676.2,36230.7,1428.58
5446,36502.75,1624.6,38127.35,36606.12,1488.98
5447,36522.5,1684.15,38206.65,36824.4,1555.43
5448,36186.6,1748.2,37934.8,36782.01,1606.46
5449,33798.75,1737.05,35535.8,36385.37,1625.98
5450,33328.0,1742.8,35070.8,36003.34,1640.62
5451,33708.4,1776.55,35484.95,35608.66,1660.9
5452,33243.6,1832.65,35076.25,35218.01,1688.13
5453,33133.75,1824.85,34958.6,34815.78,1714.24
5454,33847.25,1835.6,35682.85,34634.74,1740.69
5455,34288.6,1827.25,36115.85,34456.02,1763.37
5456,34167.35,1822.15,35989.5,34222.48,1783.12
5457,32292.25,1792.95,34085.2,33799.46,1794.0
5458,27234.0,1568.95,28802.95,32904.19,1776.08
5459,27419.35,1285.5,28704.85,32266.25,1730.92
5460,27468.95,1234.85,28703.8,31680.35,1680.13
5461,27020.55,1221.65,28242.2,31011.56,1624.64
5462,27103.35,1245.0,28348.35,30397.54,1565.88
5463,26823.6,1241.05,28064.65,29766.52,1507.5
5464,26851.2,1257.7,28108.9,29066.92,1449.71
5465,27325.1,1300.3,28625.4,28370.57,1397.01
5466,27511.55,1351.2,28862.75,27704.99,1349.92
5467,27150.4,1347.65,28498.05,27190.8,1305.38
5468,26823.95,1275.25,28099.2,27149.8,1276.01
5469,27203.25,1282.15,28485.4,27128.19,1275.68
5470,27080.1,1328.95,28409.05,27089.3,1285.09
5471,26626.75,1308.25,27935.0,27049.92,1293.75
5472,27349.5,1271.7,28621.2,27074.54,1296.42
5473,27636.15,1314.1,28950.25,27155.8,1303.72
5474,26599.15,1296.3,27895.45,27130.59,1307.58
5475,25764.7,1278.85,27043.55,26974.55,1305.44
5476,25637.35,1324.45,26961.8,26787.13,1302.76
5477,26295.65,1340.25,27635.9,26701.66,1302.03
5478,26417.55,1355.15,27772.7,26661.02,1310.01
5479,25040.9,1289.0,26329.9,26444.78,1310.7
5480,25035.5,1288.35,26323.85,26240.32,1306.64
5481,24379.95,1278.7,25658.65,26015.64,1303.68
5482,23775.75,1241.0,25016.75,25658.27,1300.62
5483,23669.3,1266.6,24935.9,25261.58,1295.86
5484,23878.25,1254.7,25132.95,24989.49,1291.7
5485,25739.35,1242.4,26981.75,24986.96,1288.06
5486,26178.45,1221.6,27400.05,25041.06,1277.78
5487,26325.7,1189.05,27514.75,25044.07,1262.66
5488,26632.35,1199.9,27832.25,25065.55,1247.13
5489,28171.5,1276.3,29447.8,25378.61,1245.86
5490,28233.55,1232.3,29465.85,25698.42,1240.25
5491,29532.8,1272.7,30805.5,26213.7,1239.66
5492,32269.2,1354.9,33624.1,27063.04,1251.04
5493,32536.9,1374.4,33911.3,27949.8,1261.82
5494,33068.1,1382.7,34450.8,28868.79,1274.62
5495,33591.8,1412.05,35003.85,29654.04,1291.59
5496,34110.2,1389.55,35499.75,30447.21,1308.38
5497,33695.2,1374.2,35069.4,31184.16,1326.9
5498,33234.35,1357.65,34592.0,31844.36,1342.68
5499,32808.7,1346.3,34155.0,32308.08,1349.68
5500,32616.0,1336.25,33952.25,32746.32,1360.07
5501,32585.9,1338.15,33924.05,33051.63,1366.62
5502,32605.55,1354.45,33960.0,33085.27,1366.57
5503,32620.3,1303.15,33923.45,33093.61,1359.45
5504,34888.9,1338.35,36227.25,33275.69,1355.01
5505,32250.95,1274.35,33525.3,33141.6,1341.24
5506,31416.5,1237.95,32654.45,32872.24,1326.08
5507,31116.95,1214.85,32331.8,32614.41,1310.14
5508,30730.1,1218.85,31948.95,32363.98,1296.26
5509,28871.65,1143.7,30015.35,31970.28,1276.0
5510,29200.55,1151.4,30351.95,31628.74,1257.52
5511,28718.4,1103.85,29822.25,31241.98,1234.09
5512,27591.25,1124.5,28715.75,30740.56,1211.09
5513,31604.95,1566.85,33171.8,30639.02,1237.46
5514,35138.85,1820.7,36959.55,30664.02,1285.7
5515,36919.15,1992.3,38911.45,31130.84,1357.5
5516,36919.15,1965.95,38885.1,31681.1,1430.3
5517,36773.25,1961.7,38734.95,32246.73,1504.98
5518,37069.55,1944.15,39013.7,32880.68,1577.51
5519,37346.35,1950.15,39296.5,33728.14,1658.16
5520,37557.25,1959.8,39517.05,34563.82,1739.0
5521,37717.25,1963.65,39680.9,35463.7,1824.98
5522,37850.45,1976.3,39826.75,36489.62,1910.16
5523,37992.9,1998.95,39991.85,37128.42,1953.36
5524,35421.4,1958.8,37380.2,37156.67,1967.18
5525,35196.85,1952.4,37149.25,36984.44,1963.18
5526,34946.95,1939.35,36886.3,36787.22,1960.52
5527,35505.6,1939.75,37445.35,36660.46,1958.33
5528,36214.6,1938.1,38152.7,36574.96,1957.72
5529,36002.65,1919.35,37922.0,36440.59,1954.64
5530,35121.5,1888.6,37010.1,36197.02,1947.52
5531,35408.6,1931.4,37340.0,35966.15,1944.3
5532,33427.65,1813.25,35240.9,35523.87,1928.0
5533,29213.95,1329.6,30543.55,34645.98,1861.06
5534,26183.05,1094.05,27277.1,33722.14,1774.59
5535,24205.05,910.9,25115.95,32622.96,1670.44
5536,23450.85,895.05,24345.9,31473.35,1566.0
5537,23438.0,888.05,24326.05,30266.59,1460.83
5538,24077.6,902.4,24980.0,29052.89,1357.26
5539,24495.55,922.2,25417.75,27902.18,1257.55
5540,24555.35,920.3,25475.65,26845.56,1160.72
5541,24344.0,913.95,25257.95,25739.1,1058.97
5542,24763.6,903.7,25667.3,24872.7,968.02
5543,24888.75,882.75,25771.5,24440.18,923.34
5544,25184.8,884.95,26069.75,24340.36,902.42
5545,25701.9,891.9,26593.8,24490.04,900.52
5546,26532.8,948.2,27481.0,24798.24,905.84
5547,26216.85,957.15,27174.0,25076.12,912.75
5548,25413.25,948.6,26361.85,25209.68,917.37
5549,26173.25,974.45,27147.7,25377.46,922.59
5550,28341.7,995.65,29337.35,25756.09,930.13
5551,27990.0,959.4,28949.4,26120.69,934.68
5552,27768.8,964.55,28733.35,26421.21,940.76
5553,27278.3,946.6,28224.9,26660.16,947.15
5554,30734.6,941.1,31675.7,27215.14,952.76
5555,34115.55,917.65,35033.2,28056.51,955.34
5556,34103.15,918.45,35021.6,28813.54,952.36
5557,34501.4,926.2,35427.6,29642.0,949.26
5558,34052.5,913.65,34966.15,30505.92,945.77
5559,33624.05,946.4,34570.45,31251.01,942.97
5560,33804.45,986.25,34790.7,31797.28,942.02
5561,33788.45,979.75,34768.2,32377.12,944.06
5562,33115.9,956.5,34072.4,32911.84,943.26
5563,32511.35,966.65,33478.0,33435.14,945.26
5564,32140.1,963.75,33103.85,33575.69,947.52
5565,32435.25,974.1,33409.35,33407.66,953.17
5566,31741.4,912.25,32653.65,33171.48,952.55
5567,31719.5,913.65,32633.15,32893.3,951.3
5568,31772.35,924.25,32696.6,32665.28,952.36
5569,30821.8,893.75,31715.55,32385.06,947.09
5570,28527.6,866.05,29393.65,31857.37,935.07
5571,27399.75,830.4,28230.15,31218.5,920.13
5572,27043.85,807.7,27851.55,30611.29,905.25
5573,27150.9,796.15,27947.05,30075.25,888.2
5574,22613.25,760.6,23373.85,29122.56,867.89
5575,19896.2,781.7,20677.9,27868.66,848.65
5576,20208.2,790.85,20999.05,26715.34,836.51
5577,19972.0,788.85,20760.85,25540.59,824.03
5578,19564.0,806.1,20370.1,24319.75,812.21
5579,19511.85,776.15,20288.0,23188.76,800.46
5580,19157.75,736.35,19894.1,22251.78,787.48
5581,19189.45,745.95,19935.4,21430.75,779.04
5582,19133.1,757.4,19890.5,20639.67,774.01
5583,20777.5,816.05,21593.55,20002.33,776.0
5584,20717.05,796.2,21513.25,19812.71,779.56
5585,20468.8,772.65,21241.45,19869.97,778.66
5586,20536.9,792.05,21328.95,19902.84,778.78
5587,20639.9,777.0,21416.9,19969.63,777.59
5588,20903.8,755.15,21658.95,20103.61,772.5
5589,21588.25,807.3,22395.55,20311.25,775.61
5590,21724.65,823.15,22547.8,20567.94,784.29
5591,21921.85,836.85,22758.7,20841.18,793.38
5592,21877.8,855.75,22733.55,21115.65,803.21
5593,21594.4,856.4,22450.8,21197.34,807.25
5594,21638.4,854.85,22493.25,21289.48,813.12
5595,20531.3,840.45,21371.75,21295.72,819.9
5596,20012.5,823.05,20835.55,21243.28,823.0
5597,19470.85,809.35,20280.2,21126.38,826.23
5598,19288.3,781.05,20069.35,20964.83,828.82
5599,20149.8,753.75,20903.55,20820.98,823.46
5600,21411.55,825.1,22236.65,20789.68,823.66
5601,23062.05,922.55,23984.6,20903.7,832.23
