nb_A,nb_W,nb_A_W
100649,1156,101775
17729,1627,19273
19428,1674,21063
15194,1141,16277
20029,1476,21461
25012,1544,26533
12927,1022,13874
31711,1179,32832
14572,911,15350
20501,1192,21643
21089,1762,22833
16570,1468,18038
22745,1029,23769
17913,895,18801
15456,790,16132
17096,1174,18270
15130,1286,16399
18589,1050,19600
17096,801,17817
18751,786,19448
20549,1366,21874
31843,1328,32058
35550,5432,40903
26323,1679,27977
22117,1282,23324
48414,1575,49835
26017,1297,27178
17714,1629,19262
19444,1524,20909
30451,1341,31369
28954,1207,29928
21352,1478,22776
21429,992,22410
20114,962,21065
19531,1066,20590
19608,1371,20939
16645,1393,17952
28105,1351,29420
19055,1002,20029
18639,690,19167
26851,806,27536
21306,1304,22462
14043,1154,15191
16803,767,17493
17431,944,18330
19477,962,20395
24533,1553,26080
23301,1342,24642
18552,1157,19700
19439,1292,20629
18859,1138,19912
26485,1377,27590
21915,1959,23768
14880,1004,15859
28819,1138,29580
94678,1785,96115
33080,1264,34301
19108,1181,20285
18048,1226,19225
16525,795,17199
17028,814,17819
16989,928,17905
15073,1179,16209
15347,1038,16382
16952,756,17693
15011,1074,16085
13334,1338,14655
16531,1418,17910
22349,1250,23553
26399,994,27347
24112,1524,25635
19722,1303,20996
16400,1277,17460
15961,1123,17042
15777,999,16776
13821,936,14757
16128,800,16897
37127,1275,38373
18561,881,19434
15694,1072,16751
10658,719,11373
18150,910,19053
38566,6189,44730
24115,1636,25682
18935,1016,19950
49292,3297,52210
62619,7321,69923
24887,5896,30774
32579,1203,33770
15399,909,16205
22100,831,22883
19333,996,20284
14717,1275,15975
15070,1066,16120
20714,1503,22197
24056,1956,25999
20876,1547,22404
17789,1244,19028
25187,1104,26267
29438,1714,31149
62082,3957,66035
62381,11224,73604
28664,5906,34543
31830,2571,34354
37562,5794,43356
25985,7310,33257
20357,4254,24602
28604,2464,31053
16852,1310,18155
49815,13593,63400
60556,13412,73868
60776,9311,70068
47412,8191,55602
28341,6320,34614
20943,3363,24294
22923,2183,24864
62727,1786,64506
40908,1292,42177
11524,1176,12696
12936,1248,14162
15005,1048,16039
14815,1403,16199
15201,1345,16544
17936,1046,18880
19360,913,20197
15134,1261,16277
16241,1370,17608
18194,1353,19545
21063,1056,22118
19076,805,19876
46536,961,47485
94902,9145,104047
37991,7922,45906
22398,3036,25426
26974,1058,27997
39751,11777,51485
33986,1485,35463
34869,10038,44894
19349,1723,21052
48652,1085,49728
34002,1606,35606
29725,2251,31970
28512,3019,31521
42930,4239,47147
26230,1199,27412
24253,923,25176
44073,1803,45855
21357,1113,22461
20752,1364,22098
19787,1147,20916
277758,1055,278807
48246,1768,49774
25559,1538,27090
20586,1772,22325
30820,1725,32528
24964,1800,26763
27061,1290,28346
32734,1341,34075
33387,1423,34721
24998,980,25796
49986,2259,52222
35775,1979,37743
46365,1205,47543
28121,1873,29691
18337,925,19256
17679,1061,18731
16538,903,17436
25194,1348,26538
26016,1253,27257
26230,1306,27419
18145,872,18936
58635,910,59467
125902,1227,102316
111118,1971,113046
25689,1701,27390
14815,1238,15982
20415,1589,22004
15585,856,16357
43819,1124,44580
60160,1255,61389
19092,1593,20632
28425,1989,30390
20233,1549,21742
18482,1649,20115
19418,1442,20850
23930,1523,25398
22291,1375,23589
18015,2402,20384
17634,967,18485
18163,864,18941
16544,1529,17928
30569,1233,31580
14780,1123,15822
15511,1023,16433
14532,1232,15749
16611,933,17473
18180,985,19106
15693,970,16658
14064,1054,15108
12863,929,13744
31272,1482,32431
25156,1556,26703
14175,1220,15384
26641,1393,27962
12061,1220,13265
16084,977,16770
45962,1465,47330
20623,1032,21619
17715,840,18548
19208,708,19882
21812,1741,23392
30003,881,30730
19015,947,19961
21764,1446,23162
16274,1790,18023
16145,1117,17093
17470,996,18360
19989,1070,21055
16941,1271,18212
11467,1093,12509
13300,1060,14282
25627,1563,27140
21117,1109,22106
38168,1916,39943
32214,2657,34825
37965,3958,41681
39306,5101,44380
21893,4038,25864
25233,2150,27275
34172,3736,37882
27632,2918,30260
31280,2331,33116
23669,1474,25083
19616,1436,21016
21854,1683,23527
18405,1333,19728
33848,1333,35088
38862,1595,40442
17685,1160,18784
24139,862,23870
70602,976,70567
36858,1273,38063
17679,1034,18699
17236,1080,18268
17585,1211,18790
20587,1814,22396
19237,1220,20457
14071,927,14993
17600,1465,19010
21778,1394,23094
14060,1190,15191
24464,1827,26267
25534,1307,26756
24664,1299,25896
17984,1392,19371
15787,996,16742
16180,830,16996
16340,1184,17424
16842,1172,17899
27766,904,28623
30515,1111,31624
26891,1070,27887
25327,1423,26750
46118,3656,49771
34465,1958,36393
32299,1506,33571
49605,1638,51181
43858,1829,45653
25406,1328,26734
27255,2469,29702
23479,4283,27747
24901,2154,26481
38615,1242,39830
34926,1611,36454
21710,1070,22766
17028,1546,18563
23697,1500,25194
29748,1270,31018
18231,1158,19361
27901,1708,29609
23885,1833,25717
27917,3065,30974
16172,4403,20468
14740,1392,16103
29056,1132,30175
27739,1536,29257
14291,1337,15626
13946,892,14828
15310,948,16237
23491,1189,24667
25102,1322,26413
15948,1130,17077
15696,1239,16866
21819,1144,22820
18757,1266,20020
23966,1322,25283
18950,1390,20334
36508,1731,38239
24824,3552,28376
19206,1560,20760
15098,1027,16119
46802,1295,48093
57212,1310,58494
21052,954,21986
23069,1448,24498
27296,1888,29181
20670,1607,22276
24195,1300,25488
22072,3094,25161
15027,1633,16655
16245,1515,17760
19131,1337,20259
18554,903,19428
18176,839,19012
36544,1412,37944
27547,1457,28953
23838,1373,25208
23362,857,24180
20468,1610,22063
35008,3208,38039
24372,1840,26211
17466,1492,18719
19523,1685,21201
34161,1188,35330
22995,1617,24599
21893,1473,23366
17879,1799,19650
43469,1703,45100
30516,1397,31901
20455,911,21363
20860,938,21794
18351,1315,19666
31335,1082,32406
20471,1299,21769
25080,1327,26399
17638,1382,19019
20045,1990,22031
14280,873,15152
14766,771,15531
16936,791,17721
18236,1643,19875
15037,981,16017
18692,1016,19701
25750,1290,27038
15098,906,16004
21055,1203,22257
27571,1489,29048
11097,736,11826
14615,930,15530
37964,903,38834
31136,965,32080
20954,1096,22047
21337,1833,23160
24501,1149,25644
30424,1004,31391
20223,1589,21795
14881,1301,16114
22625,1193,23817
17744,1129,18864
20133,924,21047
13965,750,14714
15371,934,16303
49898,1029,50912
45558,1210,46605
26191,1413,27597
47867,2529,50383
22474,1969,24429
21064,1481,22437
20668,1146,21813
20231,1088,21318
18992,941,19933
18406,1077,19472
21630,1099,22729
18411,1286,19588
27341,807,28065
28256,801,29018
17240,1227,18424
21521,922,22307
16012,771,16783
43601,767,44243
20574,979,21513
13773,842,14590
19719,898,20613
24237,2237,26473
14238,936,15172
18638,866,19499
20025,1182,21200
30808,1920,32690
19331,1285,20609
22938,1083,24018
37666,2063,39634
24210,1254,25463
31641,1219,32114
37028,1175,38197
18428,1255,19677
16264,888,17152
26068,2091,28052
18418,1271,19286
28148,1044,29146
21920,1282,23200
19768,1441,21172
16583,1179,17640
16797,1148,17780
17124,1108,18230
22521,1790,24310
17452,1256,18699
45179,2462,47486
37102,1444,38531
17103,1794,18897
18346,1264,19568
29128,1399,30502
18037,1022,19059
26491,1265,27616
16882,903,17770
20584,865,21443
16442,1008,17397
23850,1658,25437
39233,1836,40907
18448,1856,20302
16738,1294,18013
16596,1092,17579
21929,1980,23852
21772,904,22597
44024,966,43701
58858,1181,59935
20068,1081,21149
18594,1239,19794
18562,1371,19930
13109,1546,14639
15468,1170,16628
18166,1803,19955
22941,1513,24450
27017,1088,27852
21853,1012,22699
22521,1218,23705
22328,1275,23582
20798,925,21538
16022,1425,17356
16965,1307,18253
18861,921,19753
19440,1581,21005
14427,872,15293
17956,1079,19002
38737,861,39182
42067,3804,45867
19703,1376,21072
17343,1434,18764
30889,1597,32433
29550,1914,31448
22228,1413,23636
14099,1106,15128
20338,834,21158
18383,952,19237
30701,1173,31806
16910,767,17609
18916,1133,19992
14588,974,15501
15404,1212,16608
21805,1944,23650
21962,1445,23393
15683,1394,17074
14759,1613,16371
35943,3502,39342
19266,1442,20616
19737,1395,21061
18476,1188,19653
22408,1378,23743
20944,1466,22318
35079,1383,36451
38082,1881,39701
31238,1493,32703
25494,2432,27788
25253,2604,27767
20172,1171,21293
23328,1075,24402
13905,897,14781
17442,1426,18863
28512,1787,30298
23372,1536,24835
19951,1565,21504
20951,1848,22799
22670,1159,23736
20832,1230,21935
23894,1621,25514
25479,950,26235
59437,915,60145
25126,784,25782
20527,1368,21683
29480,2239,31639
20218,2189,22279
19088,1021,20069
21441,1562,22929
25707,3125,28793
22971,3032,25979
21774,1089,22816
16345,1040,17288
21163,1240,22403
18399,934,19186
40829,1868,42694
21769,1046,22814
26139,1104,26786
27966,894,28839
23621,796,24350
18678,930,19292
47483,4298,51748
26133,1378,27473
24619,915,25433
20271,877,21054
46131,2000,48125
33968,1996,35859
17881,1262,19092
19127,1224,20309
14172,1142,15270
31206,902,32107
35727,5162,40778
30110,1629,31549
22310,995,23170
23273,911,24125
18781,889,19630
15740,1303,17019
15574,1311,16755
15325,735,15962
14845,1178,16001
17029,1161,18148
19637,1374,21004
17608,1095,18673
15882,1057,16919
19569,1015,20548
19307,1154,20335
29015,1494,30440
25435,1697,27060
23909,1092,24985
21925,1517,23295
25435,2460,27893
20294,1874,22037
25044,940,25952
18013,867,18730
17460,942,18200
38372,1494,39790
24591,1756,26334
25201,2077,27160
20672,1582,22244
19351,1280,20611
20091,1500,21590
16785,787,17538
28612,1540,28896
60462,1684,61838
21770,793,22554
17562,928,18447
22566,1888,24453
21743,1902,23607
20062,864,20910
21395,1510,22888
24555,1945,26470
18371,1042,19411
26403,1917,28311
17675,1319,18994
22561,1644,24185
31694,2388,34051
42611,1529,44095
28007,1621,29605
19487,1371,20841
46588,943,47527
27105,1586,28652
32373,767,33140
28048,5178,33226
15321,792,16085
16940,679,17612
19952,1025,20927
25741,1621,27361
23250,1332,24556
18721,1619,20288
14405,1380,15734
16241,1154,17390
30597,750,31154
18021,1375,19214
20587,1132,21568
20349,1126,21306
22142,1024,23117
26052,2069,28074
20335,2129,22349
18402,1399,19708
28978,1402,30265
23355,1194,24515
26804,1739,28526
15690,1107,16791
16292,960,17238
88462,1477,89465
210858,681,211420
51979,1070,51125
105028,1617,106523
97358,2006,98384
54377,1458,55810
34558,1597,36114
29123,1591,30602
23965,915,24875
15790,1096,16869
54109,887,54993
205303,994,206213
107836,2362,110152
22982,1936,24905
37793,2630,40421
26301,2027,28320
19972,1665,21623
18657,1307,19950
18273,1051,19321
20189,1237,21353
134234,1028,135262
44625,880,45421
19954,846,20747
26173,1748,27882
20191,1342,21506
22053,1030,22960
22948,1870,24696
22303,2096,24399
41906,1340,43242
18314,1246,19533
17537,844,18381
18112,1056,19133
47477,977,48436
22349,1280,23616
28431,1522,29948
26667,1084,27735
29948,778,30698
18501,1048,19527
43263,4153,47405
22485,788,23266
18676,960,19589
19422,1361,20754
18678,1437,20108
32806,1600,34379
22155,1620,23750
20012,1369,21328
36309,1498,36881
34704,1152,35825
36450,2825,38725
31935,3348,35264
25938,2705,28415
29317,1581,30853
22461,1210,23651
25621,2236,27851
22990,2345,25333
18147,2020,20107
15019,998,16003
21557,1526,23074
22923,1378,24300
26114,1051,27118
25228,932,26125
24535,1050,25580
27530,955,28255
29839,2862,32670
27009,2113,29092
37131,849,37977
18344,883,19226
16287,1233,17511
23015,1245,24177
20885,1225,22098
21037,2039,23074
22467,1326,23762
39550,1605,41133
29887,1544,31391
26336,2686,29018
27465,1800,29235
29996,1297,31288
36558,1463,37969
24378,3218,27583
18735,1091,19814
16465,873,17326
28476,921,28280
65010,1281,66288
28733,1331,30004
18369,1021,19351
22118,1241,23304
16150,812,16905
17641,1386,19006
19268,1280,20528
18400,1173,19531
15791,806,16591
13863,712,14534
16105,767,16864
16489,973,17442
24214,1634,25842
18636,1671,20304
20750,1007,21735
48811,1834,50642
30509,1265,31764
37304,4291,41584
17439,1852,19285
18294,1539,19776
47594,1898,49481
29385,1868,31241
17772,1450,19191
20077,2441,22489
15462,763,16185
17989,787,18738
31166,999,32137
14539,915,15444
16309,1363,17663
15401,1034,16408
21889,1094,22951
17680,898,18536
17964,1228,19160
15747,1373,17097
16387,789,17174
19139,1132,20255
17500,1295,18731
32113,3025,35125
31486,4216,35688
20887,3294,24178
34631,1895,36526
28805,2284,31082
27361,2322,29655
22286,1713,23999
29508,1055,30557
18333,1345,19636
34866,1626,36484
24953,2083,27029
16470,1465,17929
19130,1208,20315
19622,1210,20810
24624,1005,25613
20195,1326,21435
20576,1665,22229
21615,1715,23285
30632,1593,32219
18440,883,19322
18111,881,18966
19653,1088,20712
20325,1554,21861
29299,1931,30989
60336,1401,61497
26322,1096,27417
17151,1354,18494
14742,873,15269
14952,904,15845
14467,891,15352
38214,3722,41928
32340,8576,40847
31198,3503,34696
28247,1441,29586
18914,1218,20126
31630,1306,32916
19079,1334,20272
15919,1083,16967
17137,965,18017
28201,1084,28322
22482,1079,23530
25805,1537,27323
39040,1851,40841
22882,938,23788
50872,1870,52722
24052,1502,25553
35356,1591,36852
20646,1458,22082
22475,1924,24343
29009,1663,30562
18595,1250,19829
17202,767,17904
21655,989,22476
19723,840,20563
17914,1156,19021
13925,1018,14941
21407,2167,23545
13545,1629,15051
21391,957,22343
21861,1361,23195
19538,1944,21404
22025,1761,23784
23421,1985,25359
23365,1750,24983
17590,1985,19530
16663,1074,17666
25956,1318,26959
20096,1113,21194
28851,686,29508
12935,964,13645
24340,1274,25317
19034,1232,20210
12357,841,13140
14805,1052,15780
26462,1620,28072
24845,1224,26055
26075,2554,28227
21437,1932,23328
30297,1848,32111
17745,1256,18872
20152,1308,21407
16954,1004,17902
21885,1254,23045
15687,1273,16837
22038,2509,24438
38009,1701,39699
72486,1808,74131
23047,2226,25226
20036,1703,21727
19130,1796,20913
18627,1063,19657
15287,928,16073
16120,1094,17195
15263,875,16076
13989,927,14756
31900,996,32888
19109,1619,20723
13527,1388,14850
15907,943,16821
17865,1237,19097
45067,5131,50190
35053,1353,36081
17562,1425,18976
19314,1001,20259
39295,1374,40663
18064,839,18873
18759,1407,20128
21928,1758,23683
15695,1539,17225
18323,968,19287
23033,1196,24120
20701,2071,22625
19129,2713,21815
20617,919,21520
17484,1097,18501
21086,1464,22511
20639,1082,21703
16876,1211,18041
19553,1346,20898
21320,2114,23430
20976,1183,22148
20768,1303,22063
20684,1195,21845
30185,1573,31721
29814,1890,31595
25621,1640,27252
16930,1011,17934
29088,1673,30755
27673,2310,29957
26658,3209,29671
22525,1468,23863
141477,11815,150912
108240,5983,114215
69746,2296,72035
55306,1337,56626
28543,1123,29657
27747,2022,29724
26163,1450,27606
18608,1198,19797
16396,1364,17744
18999,1077,19730
18078,902,18655
23209,1747,24843
17087,810,17702
15236,1147,16369
21109,1476,22579
38755,1748,40405
63324,1237,64542
30113,944,31031
20952,1318,22251
21892,1111,22886
23927,1240,25155
22936,1363,24296
41702,1159,42839
22427,955,23378
25452,1701,27147
23715,2356,26034
26098,1617,27715
20089,969,21055
14588,904,15477
27449,1191,28605
33078,3889,36960
36450,1014,37462
15484,1071,16540
26124,1030,27135
29913,1059,30966
60222,3317,63539
29236,5025,34250
23321,1749,24974
16797,1090,17881
33049,1021,34068
31058,947,31954
22225,891,23108
21533,1204,22714
36900,1183,37372
20600,869,21467
18992,1144,20115
13477,1178,14434
16802,800,17593
18947,1422,20353
19389,1457,20719
20352,1115,21362
18401,928,19160
22081,1951,23962
17259,1243,18502
18666,1964,20572
21158,2373,23322
28081,2074,30154
16220,1833,17978
16792,1549,18334
28255,1498,29727
30372,663,30989
15801,623,16403
21218,1083,22291
14915,973,15888
21297,1432,22699
23444,1511,24918
18560,1746,20271
25735,2140,27778
17383,1463,18833
16131,1745,17867
23530,1894,25413
17119,1038,18144
19680,877,20541
19276,1062,20312
19310,1397,20684
18813,1098,19899
24037,1313,25324
64220,1280,65499
28492,1319,29805
31841,2140,33931
21906,1271,23143
25071,1619,26670
24589,1659,26228
23176,1219,24327
19855,1068,20919
20897,1340,22236
20634,1351,21976
14738,1146,15883
16901,958,17827
18551,706,19012
46477,4684,51159
47904,2300,50203
36027,1534,37556
29701,1402,30405
32567,1543,34036
17365,1645,18998
23146,1940,24984
20980,1612,22560
16689,1330,18001
26607,1223,27829
26236,1828,28063
20198,2767,22954
17474,754,18224
20961,1127,22087
16109,583,16679
18904,1471,20349
16954,1572,18524
20876,982,21789
23046,841,23757
18404,778,19137
20892,1619,22508
16900,1174,18042
32848,1542,34387
26720,1396,27940
23101,1173,24241
22509,873,23261
33463,1746,35116
22571,1631,24165
44080,2775,46372
28678,1737,30379
22707,1028,23628
40946,1287,42104
18716,1063,19707
24487,1018,25467
45303,1333,46379
22272,1056,23186
20703,1464,22059
16875,833,17537
20702,1224,21908
20799,1357,22135
18357,1620,19969
18834,1087,19811
18893,1326,20188
16588,1129,17695
25486,1594,26794
17384,1021,18382
12572,773,13341
32732,1973,34682
65129,1000,66102
21113,846,21940
25291,1579,26864
24365,1550,25912
37345,3391,40521
27169,2040,29130
18728,1501,20091
13306,994,14207
16990,969,17939
21262,1764,22994
17955,825,18777
20425,1090,21492
36840,1091,37931
35011,3714,38715
19117,827,19924
32291,1043,33324
36144,2138,38274
19701,1038,20732
16704,1060,17764
21952,1208,23154
26225,1665,27883
22120,1422,23505
46930,1601,48511
22299,1308,23591
24986,1430,26398
18808,1136,19937
17973,957,18904
15063,1108,16170
45650,2262,47822
26658,3436,30090
25348,2536,27810
28627,2159,30776
40362,2374,42353
31113,1573,32650
25755,3165,28895
32383,1895,34266
17788,1099,18877
18953,1222,20127
27591,1652,29120
39451,2444,41880
15686,1784,17460
15022,999,15944
16106,941,16991
25873,1094,26911
28930,937,29843
16146,885,17019
18284,644,18871
34260,1462,35667
32855,1278,34108
108699,9259,117763
116836,31030,147843
48689,12904,61488
28090,3828,31874
25988,2511,28461
17706,1227,18863
27269,1215,28434
18167,1056,19210
25031,1160,26140
39365,1230,40595
31908,920,32826
20780,1650,22425
31225,1480,32561
63978,1503,65480
18116,872,18977
16226,544,16739
16730,712,17412
29457,850,30295
36598,1572,38144
26724,1096,27787
31450,1376,32808
18453,1468,19902
19808,1287,21081
20967,1148,22113
39958,5685,45607
23876,1300,25113
20749,1491,22198
40339,1611,41925
34912,893,35777
25821,1469,27267
22048,953,22969
19973,1162,21126
16814,1910,18716
31208,1256,32177
26896,1603,28497
21469,1000,22387
20601,1099,21667
21586,1245,22805
22823,1213,23999
25232,1019,26183
16544,743,17285
17642,1429,19028
17381,1418,18795
17522,1097,18590
16792,949,17699
41738,6109,47847
44709,2623,47261
21412,987,22351
23263,1238,24365
22646,1040,23643
23132,1443,24357
68944,2120,71015
27069,1226,28287
16208,987,17189
34735,2380,37115
37289,2265,39527
175949,7548,182854
298336,19176,314898
193513,15595,209029
127432,12402,139781
128199,12510,140703
96287,10036,106296
207160,18304,225447
160028,18580,178523
161487,15963,177448
95210,11481,106683
53216,5865,59053
36574,4191,40705
27396,1192,28565
34954,1289,36074
72694,2223,74549
50056,1800,51762
31575,2042,33605
27968,1981,29930
61490,1275,62696
62208,994,63127
24842,701,25540
21975,1121,23044
21781,882,22661
24294,1203,25472
60736,2482,63216
26773,1518,28251
33752,1309,35013
49729,3601,53322
69619,2912,72418
49377,4876,54250
28558,1059,29601
42653,1579,44181
49745,3000,52681
37180,1829,38943
25396,1017,26412
24813,910,25677
27289,1439,28635
24145,1364,25402
37250,1844,39080
21858,1173,22996
28868,1555,30387
18863,1183,20025
26266,1422,27587
22258,1107,23334
18486,788,19173
16974,1062,17989
24162,3464,27425
20778,1675,22385
21196,1093,22138
20581,1004,21579
19356,1064,20417
19841,1118,20845
21670,1007,22576
43544,1644,45179
27481,2117,29566
35866,1412,37180
25321,1296,26187
30803,3189,33990
22685,1500,23995
29200,1576,30648
15305,1283,16585
32381,930,33170
44714,1330,45980
21403,1033,22374
19350,1038,20379
23220,3107,26318
19291,1367,20622
17646,1142,18787
19838,1495,21255
22530,1057,23587
19908,829,20642
27868,1213,29081
15460,880,16319
59983,3768,63622
40024,2211,42225
30821,957,31707
29482,733,30121
20924,1649,22565
19487,1954,21387
34875,1147,35966
56878,512,57062
16167,568,16702
31962,978,32916
22608,1301,23597
31740,1545,33064
24338,1176,25363
24788,1415,26169
23480,1546,24943
38286,1958,40167
29994,1027,30926
30529,1084,31551
24936,1115,26016
35585,1572,37049
19381,1079,20381
31528,943,32466
23084,1043,24093
20344,925,21174
18929,1366,20282
31072,941,31990
18667,1123,19739
12680,913,13582
14951,1090,16036
18941,1039,19955
15704,1312,16993
17762,1184,18936
16388,859,17171
24430,936,25322
16774,1220,17994
17138,1387,18522
24347,1446,25723
29764,1728,31300
21692,1733,23399
15992,1474,17442
18972,1201,20114
24168,1295,25443
20737,1397,22008
21205,1141,22260
18162,1324,19458
14117,981,15086
13938,764,14647
20365,859,21220
240576,23272,263544
137462,35466,172501
64326,13005,77293
22290,5152,27438
38888,1186,39833
21954,1629,23495
21059,1813,22740
20867,1944,22803
27793,1357,27321
103491,1610,105041
43046,1709,44727
37835,1187,39003
22878,1143,24011
18179,1679,19857
22709,1256,23831
28876,998,29812
36311,1516,37817
30619,2008,32565
19315,1159,20143
35958,987,36160
54845,1085,55910
23122,804,23918
29646,1113,30668
27648,1155,28803
34986,1398,36375
20512,1129,21585
20081,1218,21293
20637,1470,22014
41578,3762,45322
23931,1145,25053
38674,1268,39723
32863,1755,34586
16318,1136,17423
14773,924,15605
28023,841,28336
26325,1441,27761
23534,1307,24826
18211,1693,19823
36827,1351,38176
27040,1165,28175
43745,2570,46275
22330,1777,24090
21720,805,22400
19867,897,20743
19468,745,20195
23701,1049,24735
17687,1075,18755
22407,1578,23959
26864,1437,28277
23488,1478,24919
39085,2165,41237
23290,1110,24349
18021,903,18923
19949,971,20863
18747,1047,19778
24928,1701,26617
36362,1324,37670
27308,1770,29077
18724,1530,20242
35937,1265,37175
30286,1036,31315
21280,1032,22099
34823,1239,35757
36761,1152,37908
25756,1535,27245
18721,1337,20023
16660,1047,17703
22122,1603,23696
19467,1672,21125
16908,1191,18089
19605,1031,20618
20248,1130,21369
20091,2514,22568
18469,1378,19846
18488,933,19414
17560,703,18241
26532,1068,27600
22627,2183,24803
21615,1846,23450
17604,1182,18743
32450,1202,33651
58684,1181,59839
16902,823,17720
39203,1069,40264
26339,1475,27814
17649,899,18518
16401,1214,17539
16963,1396,18327
29195,1960,31113
42735,5101,47803
28474,1499,29963
18107,970,19068
38515,1543,40056
16468,825,17289
19596,1337,20925
20422,1452,21870
17519,940,18454
25414,1064,26474
35154,1321,36429
45732,2711,48358
28800,4731,33461
18305,1574,19871
24336,1374,25703
28984,1496,30479
25358,2149,27504
20624,1929,22543
20466,1083,21538
20206,1087,21276
27651,1395,29046
27889,946,28824
21632,968,22597
18813,919,19730
17369,1138,18507
20691,1203,21883
18153,1498,19527
22108,1305,23385
25916,1111,26941
23302,1823,25122
20175,1594,21765
23394,1696,25079
28488,1533,30010
22451,1731,23790
38400,1731,40104
14824,1057,15733
28172,1138,29166
21400,950,22338
17644,996,18608
19981,1206,21187
22243,1164,23399
19198,1516,20703
16062,1136,17197
17359,1216,18544
20650,1401,21999
13148,1030,14146
16493,801,17291
16305,1113,17347
18349,1182,19525
15348,1185,16461
45857,1045,45471
20746,1263,21957
14735,711,15352
17295,1108,18323
54075,864,54798
35904,726,36626
18561,830,19342
19443,1120,20546
18070,1437,19507
20456,1508,21925
25093,1549,26561
35494,1833,37301
21736,1687,23349
28423,1134,29541
42437,1740,44154
31692,1347,33019
18289,1026,19300
26611,1877,28423
74570,3189,77519
38287,983,39159
27219,1538,27930
23712,1714,25426
28792,1014,29795
17192,898,18082
22027,1018,23045
22176,1608,23765
14141,944,15070
15250,1175,16402
19215,1161,20365
20422,1357,21768
12113,791,12896
16807,1595,18400
19200,1259,20456
56811,4321,60503
76306,11513,87810
37612,8363,45973
20416,1979,22368
21248,1031,22243
31092,2311,33341
37893,1531,39390
27040,1028,28049
31231,3291,34327
30580,1389,31953
30356,1066,31420
29693,897,30379
40904,1558,42403
30159,2503,32643
28422,1655,30016
34247,1211,35453
22015,1199,23190
22673,1362,24017
12765,2286,15047
21164,2757,23914
16811,1026,17834
22584,1578,24160
19107,1319,20335
25422,1216,26535
25611,4157,29755
20862,2196,23058
18830,2145,20975
19497,1522,20982
28001,1735,29736
18119,1242,19353
29144,1182,30325
19084,1008,20092
35855,1187,36979
67183,988,68163
18940,1046,19938
49379,3852,53216
25761,1363,27122
23104,1493,24584
27272,1136,28407
22329,1761,24053
31397,1034,32413
21004,1431,22319
47933,1461,49391
20062,915,20900
19067,1169,20227
14139,1344,15450
20739,1206,21928
20376,1472,21844
30372,1169,31532
18969,1553,20494
35113,1093,35944
17947,1018,18860
39074,7974,47008
25607,4391,29982
20892,1137,22021
20045,1080,21125
37285,1892,39174
34827,1602,36396
24119,1564,25669
20283,1868,21995
22455,1359,23759
20692,1062,21741
17080,876,17912
21303,1667,22893
19466,1408,20808
12301,796,12986
20688,1044,21703
17726,1536,19183
19604,1298,20634
24502,1733,26106
22521,1047,23509
23175,932,23408
37266,1386,38554
16635,932,17412
20830,1077,21633
28603,1781,30333
34344,928,35229
30756,1420,32049
21386,1561,22899
26296,2694,28911
19071,2097,21033
18887,1372,20259
24674,1182,25856
21090,1488,22553
14444,996,15429
12617,850,13363
15672,667,16301
21191,899,22071
23484,940,24319
21691,1741,23401
15054,1278,16270
16917,1080,17828
22552,1162,23687
18927,1784,20678
49521,1729,51107
82826,1844,83322
33196,1216,34394
20611,1338,21726
41310,4246,45518
24360,1213,25437
41078,1429,42328
16133,751,16697
44698,1860,46259
30372,1523,31888
18982,1138,20073
22695,1102,23313
38009,1680,39540
25122,1713,26658
32341,1437,33732
27264,1287,28128
19377,1909,21195
21200,1574,22716
25427,1279,26622
19312,1301,20559
32219,1575,33774
31706,1203,32627
39990,1175,41108
30019,1086,31048
18236,907,19113
17322,1087,18402
19726,1437,21118
18061,1136,19149
19346,1867,21137
16787,934,17583
20473,1223,21649
20243,1105,21326
24031,991,24976
14001,1176,15160
18753,1866,20511
16618,1968,18389
22125,1385,23489
18208,1052,18921
38202,2189,40328
16846,1453,18285
17027,1328,18248
28222,1260,29112
19776,1042,20802
32792,1091,33780
17889,1387,19232
22802,1757,24480
21849,1199,22933
15890,1116,16839
18417,985,19239
18878,1085,19957
28461,968,29399
21074,767,21769
20067,616,20242
26372,1389,27630
30952,938,31754
24372,1624,25800
26428,2007,28379
19830,1232,20889
23759,1771,25488
18730,1587,20316
21033,1329,22283
33777,1818,35349
46170,2647,48595
68160,1382,69517
31212,1003,32042
41249,4592,45822
22512,1677,24018
15344,985,16314
36018,1660,37173
39307,1986,41289
13570,895,14428
15120,870,15850
15420,865,16092
14007,980,14880
20346,1350,21649
31175,1147,32245
24897,982,25826
24760,1430,26165
21061,1382,22346
29144,1167,30228
22673,1481,24104
18059,1162,19018
20393,1826,22187
36622,1630,37840
32934,1547,34443
20293,1288,21414
24968,1427,26271
22385,1416,23408
23767,1193,24891
20343,1605,21915
17012,1261,18218
17732,825,18298
28315,1023,28993
40918,1165,42056
47621,2456,50077
25146,1427,26572
25117,1470,26571
25009,1791,26761
16340,1093,17373
92042,1769,93732
42722,1705,44367
25026,1449,25495
19318,1599,20832
16061,1421,17337
32731,1579,34274
19942,1295,21174
22368,1667,24003
67199,1528,68683
47859,1506,49328
20513,1250,21544
17668,1027,18671
27161,1188,28293
30519,2240,32755
46498,2947,49438
38621,2438,41019
15420,1048,16312
19665,1248,20913
19905,1301,21193
15529,1271,16732
30695,1550,32195
35340,1955,37224
